"ID","Question","Option1","Option2","Option3","Option4","Option5","Option6","Option7","Option8","Option9"
"","","Highly Negative","Highly Possitive","Moderately Negative","Moderately Negative","Moderately Possitive","Slightly Negative","Idle","Idle","Slightly Possitive"
"","","","","00:00:08.4706567","","","","","",""
"7","What is the common name for sodium chloride?","Baking powder","Mustard","Chocolate","Salt","Vinegar","Ketchup","Syrup","Turmeric","Pepper"
"","","Idle","Highly Negative","Highly Possitive","Idle","Slightly Possitive","Moderately Negative","Moderately Negative","Slightly Negative","Moderately Possitive"
"","","","","00:00:05.3408003","","","","","",""
"","","","","","00:00:00.4728606","","","","",""
"8","What is the main ingredient of omelette?","Sausage","Butter","Garlic","Cheese","Potato","Milk","Onion","Egg","Bacon"
"","","Moderately Negative","Highly Possitive","Idle","Highly Negative","Moderately Negative","Slightly Negative","Moderately Possitive","Slightly Possitive","Idle"
"","","","","00:00:03.7056652","","","","","",""
"","","","","","","","00:00:00.0223483","","",""
"","","","","","","","","","00:00:00.1376241",""
"","","","","","","","","","00:00:02.0507362",""
"9","Who is the King of the Gods in Greek Mythology?","Ares","Hera","Athena","Demeter","Poseidon","Artemis","Dionysus","Zeus","Apollo"
"","","Moderately Possitive","Moderately Negative","Slightly Possitive","Highly Negative","Moderately Negative","Idle","Idle","Highly Possitive","Slightly Negative"
"","","","","","","","","","00:00:08.5975805",""
"","","","","","","00:00:00.0515807","","","",""
"","","","","00:00:03.8874014","","","","","",""
"","","","","","","00:00:00.0217318","","","",""
"","","","","","","","","","00:00:00.0886218",""
"","","","","","","","","","00:00:01.7164400",""
"","","","","","","","00:00:00.0231527","","",""
"","","","","00:00:00.0412085","","","","","",""
"","","","","00:00:00.0451015","","","","","",""
"","","","00:00:03.9173306","","","","","","",""
"","","","","00:00:03.0993909","","","","","",""
"","","","","","","","00:00:00.0235159","","",""
"","","","","","","","","","00:00:00.0648825",""
"","","","","","","","","","","00:00:01.5373640"
"","","","","","","","","","00:00:01.9126261",""
"","","","","","","","00:00:00.0265005","","",""
"","","","","00:00:08.1523973","","","","","",""
"","","","","","","","00:00:00.0475523","","",""
"","","","","","","","","","00:00:03.5550478",""
"","","","","","","","00:00:00.0699319","","",""
"","","","","00:00:01.4249541","","","","","",""
"10","Sports car manufacturer Ferrari are based where?","Stuttgart, Germany","Wolfsburg, Germany","Boulogne-Billancourt, France","Madrid, Spain","Malmo, Sweden","Montevideo, Uruguay","Maranello, Italy","Toulouse, France","Luxembourg, Luxembourg"
"","","Idle","Slightly Possitive","Moderately Negative","Moderately Possitive","Moderately Negative","Slightly Negative","Highly Negative","Idle","Highly Possitive"
"","","","","","","00:00:03.2654948","","","",""
"","","","00:00:00.0678190","","","","","","",""
"","","00:00:10.4935949","","","","","","","",""
"","","","00:00:01.2242316","","","","","","",""
"","","","","","","00:00:00.0267779","","","",""
"","","","","","","","","","00:00:00.8943133",""
"","","","","","","","","","00:00:00.1103066",""
"","","","","","","","","","","00:00:00.9697339"
"11","Who directed the 1983 film ET the Extra-Terrestrial?","Robin Williams","Tom Hanks","James Cameron","Martin Scorsese","Stanley Kubrick","Quentin Tarantino","Steven Spielberg","Woody Allen","Drew Barrymore"
"","","Idle","Moderately Negative","Moderately Negative","Idle","Slightly Possitive","Highly Possitive","Highly Negative","Slightly Negative","Moderately Possitive"
"","","00:00:13.3773275","","","","","","","",""
"","","","","","00:00:00.0674516","","","","",""
"","","","","","","","","","00:00:00.5459824",""
"12","What country is also known as Persia?","Egypt","France","Poland","Russia","India","Iran","China","Lebanon","Saudi Arabia"
"","","Slightly Possitive","Idle","Moderately Negative","Highly Negative","Moderately Negative","Slightly Negative","Idle","Highly Possitive","Moderately Possitive"
"","","","","","","","","00:00:05.5180345","",""
"","","","","","","","00:00:00.0454109","","",""
"","","","","","","","00:00:00.2452569","","",""
"13","The disease bronchitis is associated with:","Sinuses","Forhead Veins","Lungs","Esophagus","Liver","Heart","Brain","Trachea","Kidney"
"","","Moderately Negative","Moderately Possitive","Highly Negative","Slightly Negative","Highly Possitive","Idle","Slightly Possitive","Moderately Negative","Idle"
"","","","","","","","00:00:25.2512982","","",""
"","","","","","","","","00:00:01.9618409","",""
"14","World War I commenced in:","1899","1953","1901","1963","1914","1880","1922","1958","1940"
"","","Moderately Negative","Idle","Highly Possitive","Slightly Negative","Idle","Moderately Negative","Moderately Possitive","Highly Negative","Slightly Possitive"
"","","","","00:00:03.2558936","","","","","",""
"","","","","","","","00:00:00.8671365","","",""
"","","","","","","","","","","00:00:01.5253154"
"","","","","","","","","","00:00:00.8166901",""
"","","","","","","00:00:00.4877351","","","",""
"","","","00:00:01.2615794","","","","","","",""
"","","00:00:00.8950135","","","","","","","",""
"","","","","","00:00:01.6520698","","","","",""
"","","","","","","","","00:00:01.6210530","",""
"","","","","","","00:00:01.7999605","","","",""
"","","","","","","","","00:00:01.7417156","",""
"","","","","","","","","","00:00:00.7924547",""
"","","","","","","","00:00:00.4774356","","",""
"","","","","00:00:01.3278937","","","","","",""
"","","","00:00:00.8398421","","","","","","",""
"","","","","","","00:00:00.0448364","","","",""
"","","","","","","","","00:00:00.2445256","",""
"","","","","","","","","00:00:01.5962711","",""
"","","","","","","00:00:00.0833548","","","",""
"","","","","00:00:00.1737076","","","","","",""
"","","","","00:00:01.1411836","","","","","",""
"","","","","","","","00:00:00.0207111","","",""
"","","","","","","00:00:00.0425970","","","",""
"","","","","","","00:00:00.8305636","","","",""
"","","","","","","","","","00:00:01.3291001",""
"","","","","","","","","","","00:00:01.0947892"
"","","","","","","","00:00:01.0114455","","",""
"","","","00:00:01.3030628","","","","","","",""
"","","00:00:01.1159041","","","","","","","",""
"","","","","","00:00:01.3362633","","","","",""
"","","","","","","00:00:00.0422061","","","",""
"","","","","","","","","","","00:00:01.6859307"
"15","The small republic of San Marino is completely surrounded by which larger country?","India","Iraq","Japan","Ireland","Iceland","Indonesia","Iran","Italy","Israel"
"","","Moderately Negative","Idle","Moderately Possitive","Slightly Possitive","Idle","Moderately Negative","Highly Possitive","Highly Negative","Slightly Negative"
"","","","00:00:11.6334651","","","","","","",""
"","","","","","00:00:00.1551581","","","","",""
"","","","","","","","","00:00:00.8749565","",""
"","","","","","00:00:02.4653036","","","","",""
"","","00:00:01.9852614","","","","","","","",""
"","","","00:00:00.0479138","","","","","","",""
"","","","","00:00:00.2667189","","","","","",""
"","","","00:00:01.3156609","","","","","","",""
"","","","","00:00:01.1798786","","","","","",""
"","","","","","","","00:00:01.1579242","","",""
"","","","","","","","","","","00:00:02.7948684"
"","","","","","","","","","00:00:01.2024667",""
"","","","","","","00:00:02.2596055","","","",""
"","","","","00:00:00.9829453","","","","","",""
"","","","","","","","00:00:00.0886587","","",""
"","","","","","","","00:00:00.5731277","","",""
"","","","","","","00:00:00.3225954","","","",""
"16","What is cherry blossom known as in Japanese?","Sonora","Sakura","Samurai","Sarah","Sumach","Sirrah","Sophora","Sudoku","Sayonara"
"","","Moderately Possitive","Highly Possitive","Moderately Negative","Moderately Negative","Highly Negative","Slightly Negative","Idle","Idle","Slightly Possitive"
"","","","","","","00:00:05.3027606","","","",""
"","","","","","","00:00:00.3159653","","","",""
"","","","","","00:00:00.1162347","","","","",""
"","","00:00:01.4268794","","","","","","","",""
"","","","","","00:00:01.3627214","","","","",""
"","","","","","","00:00:02.2283715","","","",""
"","","","","","","","00:00:00.0218283","","",""
"","","","","","","","00:00:03.0934152","","",""
"","","","","00:00:02.8422819","","","","","",""
"","","","00:00:01.5462556","","","","","","",""
"","","","","","","","00:00:00.0839395","","",""
"","","","","","","","","","","00:00:01.4297090"
"","","","","","","","","","00:00:02.0775966",""
"","","","","","","","","00:00:04.1184211","",""
"","","","","","","","","","00:00:01.5312629",""
"","","","","","","","","","","00:00:01.4695284"
"","","","","","","","00:00:01.3321045","","",""
"","","","","00:00:02.8897706","","","","","",""
"","","","00:00:01.9177539","","","","","","",""
"","","00:00:01.5985324","","","","","","","",""
"","","","","","00:00:01.3318976","","","","",""
"","","","","","","00:00:01.5704244","","","",""
"","","","","","","","00:00:01.9744174","","",""
"","","","","00:00:01.7687077","","","","","",""
"","","","00:00:00.9960245","","","","","","",""
"","","","","","","00:00:00.9371348","","","",""
"","","","","","","","","","00:00:00.9915159",""
"","","","","","","","","","","00:00:00.0654819"
"","","","","","","","","","00:00:00.0438109",""
"","","","","","","","","00:00:00.0885954","",""
"","","","","","","","","00:00:00.8508853","",""
"","","","","","00:00:01.7029225","","","","",""
"","","00:00:02.2808116","","","","","","","",""
"","","","00:00:00.6728404","","","","","","",""
"","","","","00:00:01.2082616","","","","","",""
"","","","","","","","00:00:02.3502524","","",""
"17","The Spanish flag consists of which two colours?","White and yellow","Black and green","Blue and yellow","Green and blue","Red and Blue","Black and red","Yellow and green","Red and yellow","Green and white"
"","","Idle","Slightly Possitive","Highly Possitive","Moderately Possitive","Highly Negative","Moderately Negative","Idle","Slightly Negative","Moderately Negative"
"","","","00:00:05.1015446","","","","","","",""
"","","","00:00:00.0483744","","","","","","",""
"","","","","","","00:00:00.1299370","","","",""
"","","","","","","","","","00:00:01.8531109",""
"","","","","","","","","","","00:00:01.0817298"
"","","","","","","","00:00:01.0999555","","",""
"","","","","00:00:01.1833370","","","","","",""
"","","","00:00:01.7445643","","","","","","",""
"","","","","","","00:00:01.7368198","","","",""
"","","","","","00:00:00.0441029","","","","",""
"","","","","","00:00:01.4302363","","","","",""
"","","00:00:00.0442084","","","","","","","",""
"","","00:00:01.3636195","","","","","","","",""
"","","","","","00:00:00.0450788","","","","",""
"","","","","","","","","00:00:01.5524903","",""
"","","","","","","","","","00:00:01.6447678",""
"","","","","","","","","","","00:00:01.1108399"
"","","","","","","","00:00:00.9527649","","",""
"","","","","","","00:00:00.5774902","","","",""
"","","","00:00:00.7900636","","","","","","",""
"","","","","00:00:00.7333956","","","","","",""
"","","","","","","00:00:00.0457039","","","",""
"","","","","","","","","","00:00:00.6754872",""
"18","For what occupation was Jesus trained?","Hind","Carpenter","Jagger","Teacher","Lumberjack","Butcher","Haymonger","Holster","Chandler"
"","","Moderately Possitive","Idle","Slightly Possitive","Moderately Negative","Idle","Highly Possitive","Moderately Negative","Highly Negative","Slightly Negative"
"","","00:00:03.6170290","","","","","","","",""
"","","","00:00:00.1140901","","","","","","",""
"","","00:00:01.1264761","","","","","","","",""
"","","","00:00:01.5018647","","","","","","",""
"","","","","00:00:00.9789332","","","","","",""
"","","","","","","","00:00:01.1285223","","",""
"","","","","","","00:00:01.6018391","","","",""
"","","","","","","","","","00:00:01.0713904",""
"","","","","","","","","","","00:00:00.0447845"
"","","","","","","","","","","00:00:01.8215778"
"","","","","","","","","","00:00:00.1293369",""
"","","","","","","","","00:00:01.6524497","",""
"","","","","","00:00:01.1208877","","","","",""
"","","","","","","00:00:00.0211425","","","",""
"","","","","","","","","","","00:00:00.6780169"
"19","What is the capital of the Taiwan?","Manila","Taipei","Bangkok","Lhasa","Hanoi","Kathmandu","Kuala Lumpur","Dhaka","Jakarta"
"","","Idle","Highly Possitive","Slightly Possitive","Moderately Negative","Moderately Possitive","Moderately Negative","Highly Negative","Slightly Negative","Idle"
"","","","00:00:04.0041329","","","","","","",""
"","","","00:00:01.2888434","","","","","","",""
"","","","","","","00:00:00.0488350","","","",""
"","","","","","","","","","","00:00:07.2368537"
"","","","","","","","","","00:00:00.7190538",""
"","","","","","","","00:00:01.9869813","","",""
"","","","","00:00:01.2881605","","","","","",""
"","","","00:00:01.0716770","","","","","","",""
"","","","","","","00:00:01.1842940","","","",""
"","","","","","00:00:01.0840916","","","","",""
"","","00:00:02.7553936","","","","","","","",""
"","","","","","00:00:00.0611275","","","","",""
"","","","","","","","","00:00:01.2789294","",""
"","","","","","","","","","00:00:00.0835420",""
"","","","","","","","","","","00:00:01.1258151"
"","","","","","","","00:00:00.0450011","","",""
"","","","00:00:00.8398445","","","","","","",""
"20","In which country will you find Machu Picchu?","Colombia","Argentina","Mexico","Peru","Paraguay","Uraguay","Brazil","Chile","Ecuador"
"","","Idle","Slightly Negative","Highly Negative","Moderately Possitive","Highly Possitive","Moderately Negative","Slightly Possitive","Moderately Negative","Idle"
"","","","00:00:04.0195377","","","","","","",""
"","","","","00:00:00.8742003","","","","","",""
"","","","00:00:00.9483706","","","","","","",""
"","","","","","","","00:00:01.3678963","","",""
"","","","","","","","","","","00:00:00.8803716"
"","","","","","","","","","00:00:01.1423863",""
"","","","","","","00:00:01.8299798","","","",""
"","","","","","00:00:01.0569129","","","","",""
"","","","","","","","","00:00:01.1628381","",""
"","","","","","00:00:00.0205891","","","","",""
"","","00:00:00.0207853","","","","","","","",""
"","","00:00:01.6366993","","","","","","","",""
"","","","00:00:01.6143663","","","","","","",""
"","","","","","","00:00:01.0266898","","","",""
"21","Which tree grows from an acorn?","Lime","Larch","Maple","Ash","Oak","Pine","Birch","Elm","Hawthorn"
"","","Slightly Negative","Idle","Highly Negative","Idle","Slightly Possitive","Moderately Negative","Highly Possitive","Moderately Negative","Moderately Possitive"
"","","","00:00:06.9910111","","","","","","",""
"","","","","","","","00:00:00.0905027","","",""
"","","","","","","","","","","00:00:00.4191331"
"","","","","","","","00:00:00.0918305","","",""
"","","","","00:00:03.4237161","","","","","",""
"","","","","","","","00:00:00.1516762","","",""
"","","","","","","","","","","00:00:00.6159437"
"","","","","","","","","","00:00:00.0439759",""
"","","","","","","00:00:00.0246220","","","",""
"","","00:00:00.0850176","","","","","","","",""
"","","00:00:05.1169584","","","","","","","",""
"","","","","","","00:00:00.7156144","","","",""
"","","","00:00:01.3846151","","","","","","",""
"","","","","00:00:00.6349897","","","","","",""
"","","","","","","","00:00:00.6619418","","",""
"","","","","","","","","","","00:00:00.9527442"
"","","","","","","","","","00:00:00.6520807",""
"","","","","","","","","00:00:00.5136350","",""
"","","","","","00:00:00.1577508","","","","",""
"","","","","","00:00:00.7242851","","","","",""
"","","00:00:01.3834015","","","","","","","",""
"22","Name the country which is the craddle of western classic music, known as The land of music?","Switzerland","Austria","Belgium","France","England","United States","Netherlands","Germany","Sweden"
"","","Slightly Negative","Idle","Moderately Negative","Highly Possitive","Highly Negative","Slightly Possitive","Moderately Possitive","Moderately Negative","Idle"
"","","00:00:18.2142779","","","","","","","",""
"","","","00:00:00.0222951","","","","","","",""
"","","00:00:04.4682130","","","","","","","",""
"","","","00:00:01.0671724","","","","","","",""
"","","","","00:00:01.5547666","","","","","",""
"","","","","","","","00:00:01.9658372","","",""
"","","","","","","","","","","00:00:02.2822054"
"","","","","","","","","","00:00:00.0657290",""
"","","","","","00:00:00.8531231","","","","",""
"23","Where is the headquarters of United Nations?","Berlin, Germany","Paris, France","Los Angeles, USA","Beijing, China","Moscow, Russia","Geneva, Switzerland","New York City, USA","Chicago, USA","London, UK"
"","","Idle","Highly Possitive","Slightly Negative","Moderately Negative","Idle","Slightly Possitive","Moderately Negative","Highly Negative","Moderately Possitive"
"","","","","","00:00:05.6690731","","","","",""
"","","","","","","00:00:00.0432430","","","",""
"","","","","","","","00:00:00.1111275","","",""
"","","","","","","","00:00:00.4390118","","",""
"24","Who is the writer of Adventures of Huckleberry Finn?","Mark Twain","Shel Silverstein","Raymond Chandler","Agatha Christie","Jules Verne","Ernest Hemingway","Peter Lynch","Stephen King","George Eliot"
"","","Slightly Possitive","Slightly Negative","Moderately Negative","Moderately Negative","Highly Possitive","Idle","Idle","Highly Negative","Moderately Possitive"
"","","","","","","","00:00:02.9019086","","",""
"","","","","","","","00:00:00.1015864","","",""
"","","","","","","","","","00:00:00.2192324",""
"","","","","","","","","00:00:00.4901482","",""
"","","","","","","","","","00:00:00.3000413",""
"","","","","","","","","","","00:00:00.6514602"
"","","","","","","","","","00:00:00.4948457",""
"","","","","","","","","00:00:00.9880230","",""
"","","","","","00:00:00.6464820","","","","",""
"","","","","","","00:00:01.5359581","","","",""
"","","","","","","","00:00:01.1221575","","",""
"","","","","00:00:00.0643871","","","","","",""
"","","","","00:00:02.9842833","","","","","",""
"","","","00:00:00.9050275","","","","","","",""
"","","00:00:01.1030990","","","","","","","",""
"","","","00:00:00.0219850","","","","","","",""
"","","","","","","","00:00:02.7475429","","",""
"","","","00:00:00.0211398","","","","","","",""
"","","00:00:04.3943752","","","","","","","",""
"25","Who is the writer of Brief History of Time?","Kip S. Thorne","Richard Dawkins","Stephen Hawking","Alan Guth","Richard Feynman","Steven Weinberg","Neil deGrasse Tyson","Albert Einstein","Michio Kaku"
"","","Moderately Possitive","Idle","Highly Possitive","Moderately Negative","Idle","Slightly Possitive","Moderately Negative","Highly Negative","Slightly Negative"
"","","","","00:00:06.2231694","","","","","",""
"26","Anemometer is an instrument used for measuring?","Size of stars","Light speed","Objects speed","Distance between two stars","Age of stars","Wind speed","Distance of stars from Earth","Sound Speed","Water speed"
"","","Highly Negative","Moderately Possitive","Idle","Slightly Negative","Moderately Negative","Idle","Slightly Possitive","Moderately Negative","Highly Possitive"
"","","","","00:00:07.6419109","","","","","",""
"","","","","","","","00:00:01.7314092","","",""
"","","","","","","00:00:00.5258431","","","",""
"","","","","","00:00:00.4602875","","","","",""
"","","00:00:00.7082916","","","","","","","",""
"","","","00:00:00.5700626","","","","","","",""
"","","","","00:00:00.6512195","","","","","",""
"","","","","","","","00:00:00.0224382","","",""
"","","","","","","","","","","00:00:00.0214854"
"","","","","","","","","","","00:00:00.8130405"
"","","","","","","","","","00:00:00.7675031",""
"","","","","","","","","00:00:00.8080034","",""
"","","","","","00:00:00.7665615","","","","",""
"","","","","","","00:00:00.9128121","","","",""
"","","","","","","","00:00:00.7439334","","",""
"","","","","00:00:00.5145403","","","","","",""
"","","","00:00:00.4599883","","","","","","",""
"","","00:00:00.4602445","","","","","","","",""
"","","","","","","00:00:00.0264846","","","",""
"","","","","","","","00:00:00.1259756","","",""
"","","","","","","","00:00:00.3414622","","",""
"27","What is the largest country in the world?","China","United States","Russia","Brazil","Australia","Kazakhistan","Canada","Argentina","India"
"","","Moderately Negative","Idle","Highly Possitive","Moderately Possitive","Moderately Negative","Slightly Negative","Highly Negative","Idle","Slightly Possitive"
"","","","","","00:00:03.3393514","","","","",""
"","","00:00:00.0913527","","","","","","","",""
"","","","00:00:00.7363519","","","","","","",""
"28","The BRIC economies are:","Belgium, Romania, Italy, Czech Republic","Belgium, Rwanda, Ireland, Chile","Brazil, Romania, Iran, Colombia","Bahamas, Russia, Ireland, Colombia","Brazil, Russia, India,China","Bahamas, Rwanda, India, Chile","Bahrain, Romania, Italy, Czech Republic","Belarus, Romania, Israel, Cambodia","Bahrain, Russia, Iran, China"
"","","Highly Possitive","Slightly Negative","Idle","Idle","Moderately Possitive","Highly Negative","Moderately Negative","Slightly Possitive","Moderately Negative"
"","","","00:00:20.7586855","","","","","","",""
"","","","","","","","00:00:00.3672597","","",""
"","","","","","","","","","","00:00:00.9037382"
"","","","","","","","","","00:00:00.5227429",""
"","","","","","","","","00:00:01.5757340","",""
"","","","","","00:00:01.0729060","","","","",""
"","","","","","","00:00:00.0443674","","","",""
"","","","","","","","","","","00:00:00.3912026"
"29","What is the colour of the flag of Libya?","Purple","Yellow","Red","Pink","Orange","Black","Blue","White","Green"
"","","Idle","Idle","Moderately Possitive","Highly Negative","Slightly Negative","Moderately Negative","Slightly Possitive","Moderately Negative","Highly Possitive"
"","","","00:00:05.6368084","","","","","","",""
"","","","","","","00:00:00.2086138","","","",""
"","","","","","00:00:00.0665186","","","","",""
"","","","","","","","","00:00:00.2224207","",""
"","","","","","00:00:00.0235842","","","","",""
"","","00:00:00.1624489","","","","","","","",""
"","","","","","","00:00:00.0239135","","","",""
"","","","","","","","","","","00:00:00.1650811"
"","","","","","","","","","","00:00:00.9222216"
"30","The ulna is a long bone in which part of the body?","Neck","Hand","Ear","Pelvis","Arm","Face","Foot","Chest","Leg"
"","","Moderately Negative","Slightly Possitive","Highly Negative","Moderately Possitive","Highly Possitive","Moderately Negative","Idle","Idle","Slightly Negative"
"","","00:00:03.1008899","","","","","","","",""
"","","","00:00:00.0225136","","","","","","",""
"","","","","","","00:00:00.0651373","","","",""
"","","","","","","","","","","00:00:00.7816246"
"","","","","","","00:00:00.0269765","","","",""
"","","","00:00:01.9308622","","","","","","",""
"","","","","","","00:00:00.7877442","","","",""
"31","Which musical family does the saxophone belong to?","Jazz","Blues","Percussion","Keyboard","Woodwind","Classic","Folk","Strings","Brass"
"","","Slightly Negative","Highly Possitive","Slightly Possitive","Moderately Negative","Highly Negative","Idle","Moderately Negative","Idle","Moderately Possitive"
"","","","00:00:14.8984746","","","","","","",""
"32","In what country would you find Mount Kilimanjaro?","Colombia","Tanzania","Congo","United States","Kenya","Kazakhistan","Nepal","South Africa","Switzerland"
"","","Slightly Negative","Slightly Possitive","Highly Negative","Idle","Moderately Possitive","Idle","Moderately Negative","Moderately Negative","Highly Possitive"
"","","","00:00:10.7576381","","","","","","",""
"","","","","","","00:00:00.0923419","","","",""
"","","","","","","","","","00:00:17.6348965",""
"","","","","","","","","","","00:00:01.0312717"
"","","","","","","","00:00:01.0351420","","",""
"","","","","00:00:01.7664481","","","","","",""
"","","","00:00:01.9869704","","","","","","",""
"","","","","","","00:00:00.5866258","","","",""
"","","","","","00:00:00.7550913","","","","",""
"","","00:00:00.9277746","","","","","","","",""
"","","","","","00:00:00.0441874","","","","",""
"","","","","","","","","00:00:01.4570962","",""
"","","","","","","","","","00:00:00.9291835",""
"","","","","","","","","00:00:00.9203680","",""
"","","","","","","","","","00:00:00.0689118",""
"","","","","","","","","","","00:00:00.9767475"
"","","","","","","","00:00:01.3007066","","",""
"","","","","00:00:02.0016414","","","","","",""
"","","","00:00:00.8173552","","","","","","",""
"","","","","","","00:00:00.7465474","","","",""
"","","","","","00:00:01.1158019","","","","",""
"","","00:00:04.2470084","","","","","","","",""
"","","","","","","","","","00:00:00.0213904",""
"","","","","","","","","","00:00:04.1615887",""
"","","","","","","","","","00:00:00.2485549",""
"33","Old Trafford stadium is located near what major city?","London","Newcastle","Edinburgh","Nottingham","Manchester","Trafford","Glasgow","Southampton","Liverpool"
"","","Slightly Negative","Highly Negative","Idle","Slightly Possitive","Idle","Moderately Negative","Highly Possitive","Moderately Negative","Moderately Possitive"
"","","","00:00:18.2194676","","","","","","",""
"","","","00:00:00.3095818","","","","","","",""
"","","","","","","","","","","00:00:00.0450843"
"","","","","","","","","","","00:00:03.1728497"
"","","","","","","","","","00:00:00.5774112",""
"","","","","","","","","","","00:00:00.8393133"
"","","","","","","","00:00:00.0482765","","",""
"","","","","","","","00:00:00.5311930","","",""
"","","","","","","00:00:00.7745011","","","",""
"","","00:00:01.5586313","","","","","","","",""
"","","","","","","00:00:00.0234098","","","",""
"","","","","","","","","","00:00:00.0437923",""
"","","","","","","","","","","00:00:04.0387179"
"","","","","","","00:00:00.0227973","","","",""
"","","","00:00:00.0223018","","","","","","",""
"","","00:00:02.3910313","","","","","","","",""
"","","","","","00:00:00.7193448","","","","",""
"","","","","","","00:00:00.7366797","","","",""
"","","","","","00:00:00.0693511","","","","",""
"","","","","","","","","00:00:00.7833228","",""
"","","","","","","","","","00:00:01.2167244",""
"","","","00:00:00.7066919","","","","","","",""
"","","00:00:02.1698661","","","","","","","",""
"34","Yellow Egg is a variety of which fruit?","Plum","Mango","Pineapple","Korean Melon","Lemon","Apricot","Pear","Carambola","Melon"
"","","Highly Negative","Moderately Negative","Idle","Moderately Negative","Highly Possitive","Slightly Possitive","Moderately Possitive","Idle","Slightly Negative"
"","","00:00:20.0117385","","","","","","","",""
"","","","","","","00:00:00.0225719","","","",""
"","","","","","","","","","00:00:00.0220097",""
"","","","","","","","","","","00:00:00.3778070"
"","","","","","","","00:00:00.0892707","","",""
"","","","","00:00:00.9090346","","","","","",""
"","","","","","","00:00:01.5505396","","","",""
"35","In 2007, which structure was ranked number one on the list of America Favorite Architecture according to the American Institute of Architects?","One World Trade Center","Chrysler Building","Golden Gate Bridge","Statue of Liberty","The White House","Brooklyn Bridge","Lincoln Memorial","Empire State Building","Willis Tower"
"","","Moderately Negative","Highly Negative","Highly Possitive","Moderately Possitive","Idle","Slightly Possitive","Idle","Slightly Negative","Moderately Negative"
"","","","","","","00:00:24.5196381","","","",""
"","","","","","00:00:00.0467050","","","","",""
"","","00:00:01.0124533","","","","","","","",""
"","","","","","00:00:00.9244817","","","","",""
"36","Who directed the 2001 re-make of the film Oceans 11?","Martin Scorsese","Quentin Tarantino","James Cameron","Steven Soderbergh","Robert Rodriguez","Woody Allen","Wolfgang Petersen","Tony Gilroy","Tom Hanks"
"","","Highly Negative","Moderately Negative","Highly Possitive","Slightly Possitive","Slightly Negative","Moderately Possitive","Idle","Moderately Negative","Idle"
"","","","","","00:00:18.1854150","","","","",""
"","","","00:00:00.5534292","","","","","","",""
"","","","","","","00:00:00.8359837","","","",""
"","","","00:00:00.0210660","","","","","","",""
"","","00:00:01.6244152","","","","","","","",""
"","","","00:00:00.0661334","","","","","","",""
"","","","","00:00:00.8937650","","","","","",""
"37","In the Republic of Ireland, the Yellow Pages are known as what?","White Pages","Red Pages","Yellow Books","Rainbow Pages","Blue Pages","Golden Pages","Silver Pages","Green Pages","Purple pages"
"","","Idle","Idle","Moderately Negative","Moderately Possitive","Slightly Possitive","Highly Possitive","Highly Negative","Slightly Negative","Moderately Negative"
"","","","00:00:04.1703504","","","","","","",""
"","","","","","","00:00:00.0828825","","","",""
"","","","","","","","00:00:00.5651331","","",""
